idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified
14466,Dirty Nipple,Shot,Alcoholic,Shot glass,This is a layered shot - the Bailey's must be on top,https://www.thecocktaildb.com/images/media/drink/vtyqrt1461866508.jpg,,2016-04-28 19:01:49
16992,Pink Penocha,Punch / Party Drink,Alcoholic,Punch bowl,mix all ingredients into bowl keep iced stir frequently,https://www.thecocktaildb.com/images/media/drink/6vigjx1503564007.jpg,,2017-08-24 09:40:07
11416,Gin Smash,Ordinary Drink,Alcoholic,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/iprva61606768774.jpg,"Citrus,StrongFlavor",2017-09-08 16:14:16
14842,Midnight Mint,Cocktail,Alcoholic,Cocktail glass,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",https://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,,2015-09-02 16:38:30
178319,Aquamarine,Cocktail,Alcoholic,Martini Glass,"Shake well in a shaker with ice.
Strain in a martini glass.",https://www.thecocktaildb.com/images/media/drink/zvsre31572902738.jpg,,
14360,Absolut Sex,Shot,Alcoholic,Old-fashioned glass,"Shake Absolut Kurant, Midori, and Cranberry juice in shaker with ice: Strain into rocks glass: Splash of seven on top.Absolut Sex.",https://www.thecocktaildb.com/images/media/drink/xtrvtx1472668436.jpg,,2016-08-31 19:33:56
17227,Addington,Cocktail,Alcoholic,Cocktail glass,Mix both the vermouth's in a shaker and strain into a cold glass. Top up with a squirt of Soda Water. ,https://www.thecocktaildb.com/images/media/drink/ib0b7g1504818925.jpg,,2017-09-07 22:15:25
17833,A. J.,Ordinary Drink,Alcoholic,Cocktail glass,"Shake ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/l74qo91582480316.jpg,,2016-09-02 11:16:58
16295,Bleeding Surgeon,Soft Drink,Alcoholic,Collins glass,"Pour Shot of Rum over slice of orange. Fill the remaining space in glass half way full of surge or similar drink. Finish off glass with cranberry juice. Be carefull, warm surge may foam over the glass.",https://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,,2016-09-01 09:38:38
13072,Popped cherry,Ordinary Drink,Alcoholic,Highball glass,Served over ice in a tall glass with a popped cherry (can add more popped cherries if in the mood)!,https://www.thecocktaildb.com/images/media/drink/sxvrwv1473344825.jpg,,2016-09-08 15:27:05
12690,Lassi - A South Indian Drink,Other / Unknown,Non alcoholic,Highball Glass,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,,2017-02-20 15:19:40
14860,Talos Coffee,Coffee / Tea,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,,2015-09-03 03:15:18
11145,Classic Old-Fashioned,Ordinary Drink,Alcoholic,Old-fashioned glass,"In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick.",https://www.thecocktaildb.com/images/media/drink/w8cxqv1582485254.jpg,,2017-09-02 16:29:33
12528,White Russian,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,,2016-08-28 18:35:32
11053,Arise My Love,Ordinary Drink,Alcoholic,Champagne flute,Put creme de menthe into a champagne flute. Fill with chilled champagne and serve.,https://www.thecocktaildb.com/images/media/drink/wyrrwv1441207432.jpg,,2015-09-02 16:23:52
17239,Hunter's Moon,Cocktail,Alcoholic,Balloon Glass,"Put the Bombay Sapphire, Martini Bianco, sugar syrup & blackberries in a cocktail shaker with lots of ice and shake vigorously before pouring into a balloon glass, topping up with lemonade and garnishing with a wedge of orange.",https://www.thecocktaildb.com/images/media/drink/t0iugg1509556712.jpg,,2017-11-01 17:18:32
17218,Vesper,Cocktail,Alcoholic,Cocktail glass,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,"IBA,NewEra",2017-09-02 18:48:34
16250,Rum Runner,Punch / Party Drink,Alcoholic,Cocktail glass,Mix all ingredients in glass & add ice.,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,,2017-09-08 17:40:57
13206,Caipirissima,Ordinary Drink,Alcoholic,Collins Glass,Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!,https://www.thecocktaildb.com/images/media/drink/yd47111503565515.jpg,,2017-08-24 10:05:15
13192,National Aquarium,Ordinary Drink,Alcoholic,Collins Glass,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,https://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,,2017-08-24 09:57:01
17249,Pegu Club,Cocktail,Alcoholic,Cocktail glass,"Shake, strain, up, cocktail glass",https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg,,2017-12-19 17:18:23
11026,Amaretto Mist,Ordinary Drink,Alcoholic,Old-fashioned glass,"Pour amaretto in an old-fashioned glass over crushed ice. Add the wedge of lime and serve. (A wedge of lemon may be substituted for lime, if preferred.)",https://www.thecocktaildb.com/images/media/drink/utpxxq1483388370.jpg,,2017-01-02 20:19:31
12710,Apple Berry Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/xwqvur1468876473.jpg,,2016-07-18 22:14:33
12698,Lassi - Mango,Other / Unknown,Non alcoholic,Highball glass,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,https://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,,2017-02-20 15:16:56
16447,Brandon and Will's Coke Float,Soft Drink,Alcoholic,Beer mug,"Scoop two large scoops of vanilla ice-cream into frosted beer mug. Next, add 2 ounces Maker's Mark. Then, pour in coke. Gently stir and enjoy.",https://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,,2016-09-01 09:39:45
14053,Mother's Milk,Shot,Alcoholic,Shot glass,"Shake over ice, strain. Serves two.",https://www.thecocktaildb.com/images/media/drink/7stuuh1504885399.jpg,,2017-09-08 16:43:19
178328,Funk and Soul,Cocktail,Alcoholic,Collins glass,Mix all ingredients together and strain into a Collins glass. Use Jamaican rum where possible for a more authentic taste.,https://www.thecocktaildb.com/images/media/drink/qtv83q1596015790.jpg,,
12856,Tia-Maria,Homemade Liqueur,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,,2017-09-02 16:44:58
11604,Kentucky Colonel,Ordinary Drink,Alcoholic,Cocktail glass,In a shaker half-filled with ice cubes combine the courbon and Benedictine. Shake and strain into a cocktail glass. Garnish with the lemon twist.,https://www.thecocktaildb.com/images/media/drink/utqwpu1478820348.jpg,,2016-11-10 23:25:48
14610,ACID,Shot,Alcoholic,Shot glass,Poor in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,https://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,,2016-11-15 11:28:37
17248,French Negroni,Cocktail,Alcoholic,Martini Glass,"Add ice to a shaker and pour in all ingredients.
Using a bar spoon, stir 40 to 45 revolutions or until thoroughly chilled.
Strain into a martini glass or over ice into a rocks glass. Garnish with orange twist.",https://www.thecocktaildb.com/images/media/drink/x8lhp41513703167.jpg,,2017-12-19 17:06:07
178352,Frosé,Cocktail,Alcoholic,Cocktail glass,"Step 1
Pour rosé into a 13x9"" pan and freeze until almost solid (it won't completely solidify due to the alcohol), at least 6 hours.

Step 2
Meanwhile, bring sugar and ½ cup water to a boil in a medium saucepan; cook, stirring constantly, until sugar dissolves, about 3 minutes. Add strawberries, remove from heat, and let sit 30 minutes to infuse syrup with strawberry flavor. Strain through a fine-mesh sieve into a small bowl (do not press on solids); cover and chill until cold, about 30 minutes.

Step 3
Scrape rosé into a blender. Add lemon juice, 3½ ounces strawberry syrup, and 1 cup crushed ice and purée until smooth. Transfer blender jar to freezer and freeze until frosé is thickened (aim for milkshake consistency), 25–35 minutes.

Step 4
Blend again until frosé is slushy. Divide among glasses.

Step 5
Do Ahead: Rosé can be frozen 1 week ahead.",https://www.thecocktaildb.com/images/media/drink/b4cadp1619695347.jpg,"Cold, Frozen, Summer",
17210,Bramble,Ordinary Drink,Alcoholic,Old-Fashioned glass,"Fill glass with crushed ice. Build gin, lemon juice and simple syrup over. Stir, and then pour blackberry liqueur over in a circular fashion to create marbling effect. Garnish with two blackberries and lemon slice.",https://www.thecocktaildb.com/images/media/drink/twtbh51630406392.jpg,"IBA,NewEra",2017-09-02 18:15:26
17189,Monkey Gland,Ordinary Drink,Alcoholic,Cocktail glass,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,"IBA,Classic",2017-09-02 12:11:31
11119,Blue Mountain,Ordinary Drink,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into an old-fashioned glass almost filled with ice cubes.",https://www.thecocktaildb.com/images/media/drink/bih7ln1582485506.jpg,,2015-09-02 17:04:13
17175,Girl From Ipanema,Ordinary Drink,Alcoholic,Wine Glass,"Add the cachaca, lemon juice and syrup to your boston glass. Add ice and shake until ice cold. Pour into a chilled flute and top-up with Champagne",https://www.thecocktaildb.com/images/media/drink/xypspq1469090633.jpg,,2016-07-21 09:43:53
178326,White Wine Sangria,Punch / Party Drink,Alcoholic,Pitcher,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg,Spanish,
13731,Amaretto Sour,Ordinary Drink,Alcoholic,Collins Glass,Shake and strain. Garnish with a cherry and an orange slice.,https://www.thecocktaildb.com/images/media/drink/xnzc541493070211.jpg,,2017-04-24 22:43:32
16419,Avalanche,Shake,Alcoholic,Highball glass,"Mix in highball glass over ice, shake well.",https://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg,,2016-09-01 09:56:05
14564,A Splash of Nash,Shot,Alcoholic,Highball glass,Drop shot glass with banana & melon liquers into a 9 oz hi- ball glass containing soda water and cranberry juice. Drink in one shot.,https://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,,2016-08-31 19:30:01
14282,California Root Beer,Soft Drink,Alcoholic,Highball glass,Put Kahlua and Galliano in highball glass fill with soda,https://www.thecocktaildb.com/images/media/drink/rsxuyr1472719526.jpg,,2016-09-01 09:45:26
16202,Amaretto Sweet & Sour,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,"Fill the blender with 3/4 ice. Add sweet & sour mix to the top of the ice. Add about 1"" of pineapple juice, 1/2"" of melon liqeur, and 1/2 to 1/4"" of amaretto. Then blend the mix until it is of margaritta consistency or thinner.",https://www.thecocktaildb.com/images/media/drink/vswwus1472668546.jpg,,2016-08-31 19:35:46
178349,Snowday,Cocktail,Alcoholic,Collins glass,Stir all ingredients with ice. Strain into a chilled rocks glass over fresh ice. Express orange peel over drink and garnish.,https://www.thecocktaildb.com/images/media/drink/4n1ipk1614009624.jpg,Winter,
12796,Caribbean Orange Liqueur,Homemade Liqueur,Alcoholic,Collins Glass,"Pare very thinly the bright-colored rind from the oranges (no white). Blot the peel on paper towels to remove any excess oil. Put peel in a 4 cup screw-top jar. Add 2 cups vodka. Close jar. Store in a cool, dark place for 2 days or until the vodka has absorbed the flavor. Remove peel and add remaining vodka. Close jar and add remaining cup of vodka. Close the jar and store in a cool dark place at least 1 month to age.",https://www.thecocktaildb.com/images/media/drink/qwxuwy1472667570.jpg,,2016-08-31 19:19:30
178368,Planter’s Punch,Cocktail,Alcoholic,Highball glass,Squeeze an orange and strain the juice. Put all the ingredients in a shaker filled with ice and shake for at least 12 seconds. Strain into a highball glass and decorate with a pineapple wedge or fruit of your choice.,https://www.thecocktaildb.com/images/media/drink/jn6o251643844541.jpg,,
15743,Fuzzy Asshole,Coffee / Tea,Alcoholic,Coffee mug,fill coffe mug half full of coffee. Fill the other half full of Peach Schnapps. Stir and drink while hot.,https://www.thecocktaildb.com/images/media/drink/wrvpuu1472667898.jpg,,2016-08-31 19:24:58
12784,Thai Iced Coffee,Coffee / Tea,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,,2015-09-03 03:00:50
12876,Berry Deadly,Punch / Party Drink,Alcoholic,Collins Glass,Add all ingredients to large bowl. Stir gently. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/zk74k21593351065.jpg,,2016-04-28 19:17:57
16990,Sweet Tooth,Shake,Alcoholic,Highball Glass,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.",https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,,2017-08-24 09:37:01
11084,Bermuda Highball,Ordinary Drink,Alcoholic,Highball glass,"Pour brandy, gin, and dry vermouth into a highball glass over ice cubes. Fill with carbonated water and stir. Add the twist of lemon and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",https://www.thecocktaildb.com/images/media/drink/qrvtww1441206528.jpg,,2015-09-02 16:08:48
11420,Gin Toddy,Ordinary Drink,Alcoholic,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.",https://www.thecocktaildb.com/images/media/drink/jxstwf1582582101.jpg,,2017-09-07 22:45:24
178366,Gin Lemon,Cocktail,Alcoholic,Highball glass,"For the preparation of the gin lemon you will not need the shaker. Fill the tumbler with ice, pour the gin and lemonade over it. Gently mix and decorate with a slice of lemon. Those who prefer can also add a few mint leaves. Your gin lemon is ready to be served.",https://www.thecocktaildb.com/images/media/drink/6gdohq1681212476.jpg,"simple,classic,refreshing",
13405,Brainteaser,Shot,Alcoholic,Shot Glass,"layered erin first, then sambuca and then avocart(should sit in middle of other two. To drink: use a straw to suck up avocart then shot the rest and then suck fumes up through straw.",https://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,,2016-04-28 18:54:26
17252,Greyhound,Cocktail,Alcoholic,Collins glass,"Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

",https://www.thecocktaildb.com/images/media/drink/g5upn41513706732.jpg,,2017-12-19 18:05:32
16041,Mudslinger,Punch / Party Drink,Alcoholic,Punch bowl,Add all contents to a large jug or punch bowl. Stir well!,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,,2017-09-08 16:45:55
14095,Jamaica Kiss,Shake,Alcoholic,Hurricane glass,Fill a tumbler with ice cubes. Add a shot of Tia Maria and a shot of Jamaican light rum. Fill the tumbler with milk. Blend until smooth and serve immediately.,https://www.thecocktaildb.com/images/media/drink/urpvvv1441249549.jpg,,2015-09-03 04:05:49
11117,Blue Lagoon,Ordinary Drink,Alcoholic,Highball glass,"Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/5wm4zo1582579154.jpg,,2017-09-02 22:58:25
17254,Bijou,Cocktail,Alcoholic,Cocktail glass,"Stir in mixing glass with ice and strain
",https://www.thecocktaildb.com/images/media/drink/rysb3r1513706985.jpg,,2017-12-19 18:09:45
11255,Clove Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,,2016-04-28 19:19:39
12436,Van Vleet,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,,2017-04-23 20:29:31
178337,Autumn Garibaldi,Cocktail,Alcoholic,Cordial glass,Pour all ingredients into a glass over ice and stir with a bar spoon. Garnish with some orange slices.,https://www.thecocktaildb.com/images/media/drink/ne7re71604179012.jpg,Kids,
17834,Abbey Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients (except for the cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/mr30ob1582479875.jpg,,2016-09-02 11:19:28
17168,Amaretto Sunset,Ordinary Drink,Alcoholic,Collins Glass,"Shake ingredients in bartender's mixer quickly, just 5 shakes. Strain out ice, serve in glass immediately with a slice of orange.",https://www.thecocktaildb.com/images/media/drink/apictz1493069760.jpg,,2017-04-24 22:36:00
11422,Godchild,Ordinary Drink,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,,2017-09-07 22:47:09
16134,Absolutly Screwed Up,Cocktail,Alcoholic,Collins glass,"Shake it up it tasts better that way, but you can stir it if you want. 6 of those and you will be wasted for the rest of the night.",https://www.thecocktaildb.com/images/media/drink/yvxrwv1472669728.jpg,,2016-08-31 19:55:28
14087,Red Snapper,Shot,Alcoholic,Old-fashioned glass,"One shot each, shake n shoot",https://www.thecocktaildb.com/images/media/drink/7p607y1504735343.jpg,,2017-09-06 23:02:23
14372,Absolut limousine,Other / Unknown,Alcoholic,Collins Glass,Fill Absolut into a glass. Add Lime juice. Add Ice and lime wedges.,https://www.thecocktaildb.com/images/media/drink/ssqpyw1472719844.jpg,,2016-09-01 09:50:44
14456,Kurant Tea,Coffee / Tea,Alcoholic,Champagne flute,"Pour Absolut Kurant into a comfortably big tea-cup. Add the not too hot(!) apple tea and, if you like, some sugar. Enjoy!",https://www.thecocktaildb.com/images/media/drink/xrsrpr1441247464.jpg,,2015-09-03 03:31:04
178354,Pink Moon,Cocktail,Alcoholic,Whiskey Glass,"Slowly shake in a shaker with ice, strain into a square whiskey glass. Top with fresh ice. Add the blackberries to garnish. Add flowers and a green leaf for a special look!",https://www.thecocktaildb.com/images/media/drink/lnjoc81619696191.jpg,"Fresh, Summer, Colourful, Nature",
17829,Penicillin,Cocktail,Alcoholic,Old-fashioned glass,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,,2018-03-24 00:58:16
178346,Elderflower Caipirinha,Cocktail,Alcoholic,Collins glass,Take the glass and muddle the lime in it. Fill the glass with crushed ice and add the Cachaca. Stir well and top with some more crushed ice. Garnish with lime and enjoy!,https://www.thecocktaildb.com/images/media/drink/dif7a31614006331.jpg,Brazilian,
12794,Angelica Liqueur,Homemade Liqueur,Alcoholic,Collins Glass,"Combine all herbs, nuts and spices with vodka in a 1 quart or larger aging container. Cap tightly and shake daily for 2 weeks. Strain through a fine muslin cloth or coffee filter, discarding solids. Clean out aging container. Place liquid back in container. Place sugar and water in saucepan and stir to combine over medium heat. When sugar is completely dissolved, set aside and let cool. When cool combine with food coloring and add to liqueur liquid. Cap and allow to age and mellow in a cool, dark place for one month.",https://www.thecocktaildb.com/images/media/drink/yuurps1472667672.jpg,,2016-08-31 19:21:12
11025,Amaretto And Cream,Ordinary Drink,Alcoholic,Cocktail glass,"Shake well with cracked ice, strain contents into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/dj8n0r1504375018.jpg,,2017-09-02 18:56:58
12738,Hot Chocolate to Die for,Cocoa,Non alcoholic,Coffee mug,"Melt the chocolate, butter and vanilla in a double boiler. When just smooth stir in the cream.",https://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,,2017-02-20 15:06:06
12055,Royal Fizz,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg,,2017-09-02 23:16:49
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,,2015-09-02 16:04:57
15086,Limona Corona,Beer,Alcoholic,Beer Glass,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.",https://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,,2015-09-03 03:51:02
11472,Hawaiian Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,,2017-09-08 16:03:07
14482,Darkwood Sling,Soft Drink,Alcoholic,Cocktail glass,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.",https://www.thecocktaildb.com/images/media/drink/sxxsyq1472719303.jpg,,2016-09-01 09:41:43
17005,A True Amaretto Sour,Cocktail,Alcoholic,Old-fashioned glass,"Rub the rim of an old fashioned glass with lemon, and dip repeatedly into granulated sugar until it has a good ""frosted"" rim. Shake a jigger of Amaretto with the juice of 1/2 a lemon. Strain into glass and add ice. Garnish with a Marachino Cherry.",https://www.thecocktaildb.com/images/media/drink/rptuxy1472669372.jpg,,2016-08-31 19:49:32
15849,Apricot punch,Punch / Party Drink,Alcoholic,Punch bowl,Pour all ingrediants into a large punch bowl. Add ice and 4 oranges that are peeled and divided.,https://www.thecocktaildb.com/images/media/drink/tuxxtp1472668667.jpg,,2016-08-31 19:37:47
17824,The Laverstoke,Cocktail,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,,2018-02-04 12:46:52
17202,Horse's Neck,Ordinary Drink,Alcoholic,Highball glass,"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",https://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,"IBA,ContemporaryClassic",2017-09-02 17:34:52
11407,Gin Cooler,Ordinary Drink,Alcoholic,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,https://www.thecocktaildb.com/images/media/drink/678xt11582481163.jpg,,2016-11-10 23:21:49
11202,Caipirinha,Ordinary Drink,Alcoholic,Old-fashioned glass,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,https://www.thecocktaildb.com/images/media/drink/jgvn7p1582484435.jpg,"ContemporaryClassic,IBA",2016-07-21 09:42:01
178339,The Strange Weaver,Cocktail,Alcoholic,Collins glass,"Mix ingredients slowly in a glass with ice, garnish with orange slice",https://www.thecocktaildb.com/images/media/drink/opxjzh1604179528.jpg,Classy,
15951,Black Forest Shake,Shake,Alcoholic,Collins Glass,"In a blender put ice cubes, chocolate syrup, cherry brandy, vodka, and milk. Blend very well.",https://www.thecocktaildb.com/images/media/drink/xxtxsu1472720505.jpg,,2016-09-01 10:01:45
17193,Stinger,Ordinary Drink,Alcoholic,Cocktail glass,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.",https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,"IBA,Classic",2017-09-02 12:40:33
13056,Wine Cooler,Punch / Party Drink,Optional alcohol,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,,2016-09-08 15:16:50
16991,Downshift,Punch / Party Drink,Alcoholic,Hurricane glass,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",https://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,,2017-08-24 09:38:31
12107,Salty Dog,Ordinary Drink,Alcoholic,Highball glass,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,,2017-09-08 18:03:36
17835,Abilene,Ordinary Drink,Alcoholic,Highball glass,Pour all of the ingredients into a highball glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/smb2oe1582479072.jpg,,2016-04-29 09:44:25
13024,Sweet Sangria,Punch / Party Drink,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,,2016-07-19 11:30:28
14133,Cosmopolitan Martini,Cocktail,Alcoholic,Cocktail Glass,"Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.",https://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,,2015-08-18 15:19:40
17250,Corpse Reviver,Cocktail,Alcoholic,Cocktail glass,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,,2017-12-19 17:25:34
16403,Black and Brown,Beer,Alcoholic,Beer pilsner,CAREFULLY to avoid explosive head formation: Pour Beer glass half full of favorite rootbeer and top off with Guinness.,https://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,,2016-08-31 19:41:39
11390,Frozen Mint Daiquiri,Ordinary Drink,Alcoholic,Old-fashioned glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,https://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,,2017-09-08 16:27:49
11415,Gin Sling,Ordinary Drink,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/8cl9sm1582581761.jpg,,2017-09-08 16:10:40
16963,Zorbatini,Cocktail,Alcoholic,Cocktail glass,Prepare like a Martini. Garnish with a green olive.,https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg,,2017-01-28 16:32:35
